Workload_ID,    App_ID,SubmitTime,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 1999, 0, 33.596, 33.596, 33.596, 0, 1, 33.596, 33.633, 0.037, 363313, -1, 33.633, 33.728, 0.096, 564,     0.132,
 1997, 0, 33.558, 33.558, 33.558, 0, 1, 33.558, 33.593, 0.035, 696359, -1, 33.593, 33.748, 0.155, 885,     0.191,
 2002, 0, 33.698, 33.698, 33.698, 0, 1, 33.698, 33.72, 0.022, 437815, -1, 33.72, 33.773, 0.053, 547,     0.075,
 1998, 0, 33.586, 33.586, 33.596, 0.01, 1, 33.596, 33.671, 0.075, 744250, -1, 33.671, 33.786, 0.115, 569,     0.200,
 2000, 0, 33.673, 33.673, 33.673, 0, 1, 33.673, 33.69, 0.018, 342632, -1, 33.69, 33.786, 0.095, 882,     0.113,
 2005, 0, 33.738, 33.738, 33.738, 0, 1, 33.738, 33.748, 0.01, 167055, -1, 33.748, 33.829, 0.081, 831,     0.091,
 2001, 0, 33.688, 33.688, 33.698, 0.01, 1, 33.698, 33.709, 0.01, 106582, -1, 33.709, 33.839, 0.131, 483,     0.151,
 2004, 0, 33.732, 33.732, 33.732, 0, 1, 33.732, 33.768, 0.036, 581394, -1, 33.768, 33.859, 0.091, 983,     0.127,
 2003, 0, 33.716, 33.716, 33.716, 0, 1, 33.716, 33.758, 0.042, 645602, -1, 33.758, 33.869, 0.111, 825,     0.153,
 2007, 0, 33.793, 33.793, 33.793, 0, 1, 33.793, 33.83, 0.036, 527864, -1, 33.83, 33.879, 0.05, 470,     0.086,
 2006, 0, 33.775, 33.775, 33.775, 0, 1, 33.775, 33.786, 0.011, 187084, -1, 33.786, 33.879, 0.094, 871,     0.104,
 2009, 0, 33.809, 33.809, 33.809, 0, 1, 33.809, 33.824, 0.015, 110039, -1, 33.824, 33.926, 0.102, 911,     0.117,
 2017, 0, 33.916, 33.916, 33.916, 0, 1, 33.916, 33.926, 0.01, 148527, -1, 33.926, 33.978, 0.052, 498,     0.062,
 2011, 0, 33.821, 33.821, 33.821, 0, 1, 33.821, 33.91, 0.089, 429196, -1, 33.91, 33.988, 0.078, 692,     0.167,
 2014, 0, 33.863, 33.863, 33.863, 0, 1, 33.863, 33.9, 0.037, 732099, -1, 33.9, 33.988, 0.088, 808,     0.125,
 2013, 0, 33.847, 33.847, 33.847, 0, 1, 33.847, 33.872, 0.025, 250578, -1, 33.872, 34.008, 0.135, 781,     0.161,
 2008, 0, 33.809, 33.809, 33.809, 0, 1, 33.809, 33.957, 0.148, 750342, -1, 33.957, 34.018, 0.06, 539,     0.208,
 2016, 0, 33.893, 33.893, 33.893, 0, 1, 33.893, 33.947, 0.054, 270852, -1, 33.947, 34.048, 0.1, 909,     0.155,
 2010, 0, 33.816, 33.816, 33.816, 0, 1, 33.816, 33.961, 0.145, 749771, -1, 33.961, 34.058, 0.096, 605,     0.242,
 2018, 0, 33.961, 33.961, 33.961, 0, 1, 33.961, 33.999, 0.038, 750705, -1, 33.999, 34.068, 0.069, 422,     0.107,
 2012, 0, 33.824, 33.824, 33.824, 0, 1, 33.824, 33.883, 0.059, 279659, -1, 33.883, 34.088, 0.205, 787,     0.264,
 2022, 0, 34.04, 34.04, 34.04, 0, 1, 34.04, 34.048, 0.008, 131176, -1, 34.048, 34.098, 0.05, 436,     0.058,
 2015, 0, 33.87, 33.87, 33.87, 0, 1, 33.87, 33.977, 0.108, 434063, -1, 33.977, 34.118, 0.14, 565,     0.248,
 2020, 0, 34.032, 34.032, 34.032, 0, 1, 34.032, 34.069, 0.036, 720188, -1, 34.069, 34.128, 0.059, 556,     0.095,
 2021, 0, 34.038, 34.038, 34.048, 0.01, 1, 34.048, 34.103, 0.055, 782650, -1, 34.103, 34.162, 0.059, 593,     0.124,
 2019, 0, 33.968, 33.968, 33.978, 0.01, 1, 33.978, 34.009, 0.031, 460986, -1, 34.009, 34.172, 0.163, 761,     0.204,
 2027, 0, 34.102, 34.102, 34.102, 0, 1, 34.102, 34.142, 0.04, 369021, -1, 34.142, 34.215, 0.073, 703,     0.113,
 2025, 0, 34.093, 34.093, 34.093, 0, 1, 34.093, 34.122, 0.029, 231022, -1, 34.122, 34.225, 0.103, 597,     0.132,
 2023, 0, 34.072, 34.072, 34.072, 0, 1, 34.072, 34.132, 0.06, 537025, -1, 34.132, 34.225, 0.093, 907,     0.153,
 2028, 0, 34.137, 34.137, 34.137, 0, 1, 34.137, 34.191, 0.054, 794334, -1, 34.191, 34.245, 0.054, 631,     0.108,
 2024, 0, 34.089, 34.089, 34.089, 0, 1, 34.089, 34.132, 0.043, 249159, -1, 34.132, 34.299, 0.167, 636,     0.210,
 2026, 0, 34.098, 34.098, 34.098, 0, 1, 34.098, 34.16, 0.062, 668385, -1, 34.16, 34.299, 0.139, 758,     0.202,
 2031, 0, 34.195, 34.195, 34.205, 0.01, 1, 34.205, 34.257, 0.052, 693778, -1, 34.257, 34.319, 0.062, 507,     0.124,
 2029, 0, 34.152, 34.152, 34.162, 0.01, 1, 34.162, 34.201, 0.039, 330007, -1, 34.201, 34.319, 0.118, 592,     0.167,
 2033, 0, 34.245, 34.245, 34.255, 0.01, 1, 34.255, 34.268, 0.013, 252451, -1, 34.268, 34.329, 0.061, 586,     0.084,
 2032, 0, 34.222, 34.222, 34.222, 0, 1, 34.222, 34.279, 0.057, 781002, -1, 34.279, 34.349, 0.07, 633,     0.127,
 2036, 0, 34.286, 34.286, 34.286, 0, 1, 34.286, 34.327, 0.04, 794970, -1, 34.327, 34.38, 0.054, 513,     0.094,
 2035, 0, 34.282, 34.282, 34.282, 0, 1, 34.282, 34.301, 0.019, 360342, -1, 34.301, 34.38, 0.08, 813,     0.098,
 2030, 0, 34.174, 34.174, 34.174, 0, 1, 34.174, 34.235, 0.061, 674312, -1, 34.235, 34.408, 0.173, 889,     0.234,
 2038, 0, 34.334, 34.334, 34.334, 0, 1, 34.334, 34.376, 0.042, 503551, -1, 34.376, 34.453, 0.077, 835,     0.119,
 2039, 0, 34.341, 34.341, 34.341, 0, 1, 34.341, 34.389, 0.048, 665735, -1, 34.389, 34.453, 0.064, 612,     0.112,
 2037, 0, 34.329, 34.329, 34.339, 0.01, 1, 34.339, 34.37, 0.031, 275532, -1, 34.37, 34.466, 0.096, 862,     0.137,
 2041, 0, 34.39, 34.39, 34.39, 0, 1, 34.39, 34.421, 0.03, 507120, -1, 34.421, 34.476, 0.056, 552,     0.086,
 2034, 0, 34.275, 34.275, 34.275, 0, 1, 34.275, 34.287, 0.012, 167710, -1, 34.287, 34.509, 0.222, 931,     0.235,
 2042, 0, 34.419, 34.419, 34.429, 0.01, 1, 34.429, 34.44, 0.011, 205161, -1, 34.44, 34.519, 0.079, 739,     0.100,
 2044, 0, 34.45, 34.45, 34.45, 0, 1, 34.45, 34.489, 0.039, 403238, -1, 34.489, 34.539, 0.05, 508,     0.089,
 2040, 0, 34.376, 34.376, 34.376, 0, 1, 34.376, 34.41, 0.035, 685216, -1, 34.41, 34.549, 0.139, 868,     0.173,
 2048, 0, 34.486, 34.486, 34.486, 0, 1, 34.486, 34.499, 0.013, 113806, -1, 34.499, 34.582, 0.083, 699,     0.096,
 2047, 0, 34.468, 34.468, 34.468, 0, 1, 34.468, 34.506, 0.038, 535499, -1, 34.506, 34.592, 0.086, 831,     0.124,
 2046, 0, 34.466, 34.466, 34.476, 0.01, 1, 34.476, 34.54, 0.064, 706974, -1, 34.54, 34.602, 0.062, 553,     0.136,
 2049, 0, 34.505, 34.505, 34.505, 0, 1, 34.505, 34.541, 0.036, 527600, -1, 34.541, 34.612, 0.071, 710,     0.107,
 2052, 0, 34.54, 34.54, 34.54, 0, 1, 34.54, 34.572, 0.032, 466046, -1, 34.572, 34.622, 0.05, 402,     0.082,
 2043, 0, 34.435, 34.435, 34.435, 0, 1, 34.435, 34.467, 0.032, 431678, -1, 34.467, 34.642, 0.175, 911,     0.207,
 2050, 0, 34.523, 34.523, 34.523, 0, 1, 34.523, 34.572, 0.049, 540688, -1, 34.572, 34.642, 0.07, 559,     0.119,
 2045, 0, 34.462, 34.462, 34.462, 0, 1, 34.462, 34.509, 0.047, 561784, -1, 34.509, 34.687, 0.178, 427,     0.225,
 2051, 0, 34.526, 34.526, 34.526, 0, 1, 34.526, 34.552, 0.026, 350548, -1, 34.552, 34.687, 0.135, 696,     0.161,
 2057, 0, 34.644, 34.644, 34.644, 0, 1, 34.644, 34.66, 0.016, 314644, -1, 34.66, 34.699, 0.039, 423,     0.055,
 2055, 0, 34.601, 34.601, 34.601, 0, 1, 34.601, 34.613, 0.012, 229401, -1, 34.613, 34.699, 0.086, 870,     0.098,
 2053, 0, 34.554, 34.554, 34.554, 0, 1, 34.554, 34.601, 0.047, 581073, -1, 34.601, 34.731, 0.13, 866,     0.177,
 2058, 0, 34.675, 34.675, 34.675, 0, 1, 34.675, 34.687, 0.012, 220742, -1, 34.687, 34.751, 0.064, 570,     0.076,
 2054, 0, 34.59, 34.59, 34.59, 0, 1, 34.59, 34.623, 0.033, 509021, -1, 34.623, 34.771, 0.148, 793,     0.181,
 2056, 0, 34.636, 34.636, 34.636, 0, 1, 34.636, 34.671, 0.035, 692143, -1, 34.671, 34.791, 0.12, 539,     0.155,
 2059, 0, 34.694, 34.694, 34.694, 0, 1, 34.694, 34.737, 0.043, 640134, -1, 34.737, 34.801, 0.064, 670,     0.106,
 2060, 0, 34.707, 34.707, 34.707, 0, 1, 34.707, 34.721, 0.015, 282138, -1, 34.721, 34.801, 0.08, 784,     0.094,
 2064, 0, 34.742, 34.742, 34.742, 0, 1, 34.742, 34.772, 0.03, 258498, -1, 34.772, 34.827, 0.055, 557,     0.085,
 2068, 0, 34.764, 34.764, 34.764, 0, 1, 34.764, 34.792, 0.027, 180236, -1, 34.792, 34.869, 0.077, 422,     0.105,
 2066, 0, 34.749, 34.749, 34.749, 0, 1, 34.749, 34.836, 0.088, 430970, -1, 34.836, 34.89, 0.053, 631,     0.141,
 2063, 0, 34.737, 34.737, 34.737, 0, 1, 34.737, 34.772, 0.035, 218056, -1, 34.772, 34.901, 0.129, 999,     0.164,
 2065, 0, 34.748, 34.748, 34.748, 0, 1, 34.748, 34.852, 0.104, 561372, -1, 34.852, 34.901, 0.048, 407,     0.152,
 2062, 0, 34.721, 34.721, 34.731, 0.01, 1, 34.731, 34.816, 0.085, 799390, -1, 34.816, 34.92, 0.103, 997,     0.198,
 2069, 0, 34.771, 34.771, 34.771, 0, 1, 34.771, 34.872, 0.101, 552087, -1, 34.872, 34.957, 0.084, 561,     0.186,
 2071, 0, 34.8, 34.8, 34.8, 0, 1, 34.8, 34.836, 0.036, 493433, -1, 34.836, 34.97, 0.134, 924,     0.170,
 2061, 0, 34.721, 34.721, 34.721, 0, 1, 34.721, 34.801, 0.079, 527633, -1, 34.801, 34.97, 0.169, 623,     0.249,
 2070, 0, 34.775, 34.775, 34.775, 0, 1, 34.775, 34.872, 0.097, 520339, -1, 34.872, 34.987, 0.115, 961,     0.212,
 2074, 0, 34.92, 34.92, 34.92, 0, 1, 34.92, 34.95, 0.03, 501598, -1, 34.95, 35.007, 0.057, 446,     0.087,
 2073, 0, 34.92, 34.92, 34.93, 0.01, 1, 34.93, 34.94, 0.011, 159499, -1, 34.94, 35.017, 0.077, 721,     0.097,
 2072, 0, 34.82, 34.82, 34.82, 0, 1, 34.82, 34.862, 0.042, 308251, -1, 34.862, 35.027, 0.165, 473,     0.207,
 2067, 0, 34.76, 34.76, 34.76, 0, 1, 34.76, 34.801, 0.041, 284205, -1, 34.801, 35.079, 0.278, 898,     0.319,
 2077, 0, 35, 35, 35, 0, 1, 35, 35.016, 0.017, 330855, -1, 35.016, 35.124, 0.107, 934,     0.124,
 2076, 0, 34.987, 34.987, 34.997, 0.01, 1, 34.997, 35.027, 0.03, 428927, -1, 35.027, 35.124, 0.097, 984,     0.137,
 2079, 0, 35.035, 35.035, 35.035, 0, 1, 35.035, 35.088, 0.053, 657237, -1, 35.088, 35.134, 0.046, 531,     0.099,
 2078, 0, 35.011, 35.011, 35.011, 0, 1, 35.011, 35.059, 0.048, 567127, -1, 35.059, 35.134, 0.075, 706,     0.123,
 2075, 0, 34.945, 34.945, 34.945, 0, 1, 34.945, 34.96, 0.015, 135990, -1, 34.96, 35.172, 0.212, 857,     0.227,
 2080, 0, 35.088, 35.088, 35.088, 0, 1, 35.088, 35.119, 0.031, 622857, -1, 35.119, 35.212, 0.093, 987,     0.125,
 2084, 0, 35.15, 35.15, 35.15, 0, 1, 35.15, 35.172, 0.022, 168509, -1, 35.172, 35.224, 0.052, 467,     0.073,
 2081, 0, 35.104, 35.104, 35.114, 0.01, 1, 35.114, 35.152, 0.038, 754216, -1, 35.152, 35.224, 0.072, 420,     0.120,
 2083, 0, 35.149, 35.149, 35.149, 0, 1, 35.149, 35.164, 0.015, 169316, -1, 35.164, 35.266, 0.102, 458,     0.116,
 2082, 0, 35.122, 35.122, 35.122, 0, 1, 35.122, 35.162, 0.04, 603610, -1, 35.162, 35.266, 0.104, 975,     0.144,
 2086, 0, 35.164, 35.164, 35.164, 0, 1, 35.164, 35.231, 0.068, 671688, -1, 35.231, 35.288, 0.057, 646,     0.124,
 2085, 0, 35.152, 35.152, 35.152, 0, 1, 35.152, 35.234, 0.082, 796415, -1, 35.234, 35.322, 0.088, 772,     0.170,
 2088, 0, 35.22, 35.22, 35.22, 0, 1, 35.22, 35.241, 0.021, 176981, -1, 35.241, 35.334, 0.093, 891,     0.114,
 2091, 0, 35.272, 35.272, 35.272, 0, 1, 35.272, 35.293, 0.021, 158491, -1, 35.293, 35.363, 0.07, 748,     0.091,
 2090, 0, 35.266, 35.266, 35.273, 0.007, 1, 35.273, 35.31, 0.038, 403207, -1, 35.31, 35.379, 0.069, 563,     0.113,
 2092, 0, 35.273, 35.273, 35.276, 0.003, 1, 35.276, 35.322, 0.047, 459133, -1, 35.322, 35.399, 0.077, 580,     0.126,
 2093, 0, 35.283, 35.283, 35.283, 0, 1, 35.283, 35.339, 0.056, 668214, -1, 35.339, 35.416, 0.077, 813,     0.133,
 2087, 0, 35.178, 35.178, 35.178, 0, 1, 35.178, 35.253, 0.075, 680619, -1, 35.253, 35.416, 0.163, 693,     0.238,
 2094, 0, 35.315, 35.315, 35.315, 0, 1, 35.315, 35.339, 0.024, 233058, -1, 35.339, 35.483, 0.145, 983,     0.168,
 2089, 0, 35.224, 35.224, 35.234, 0.01, 1, 35.234, 35.283, 0.05, 771314, -1, 35.283, 35.493, 0.21, 734,     0.270,
 2101, 0, 35.476, 35.476, 35.476, 0, 1, 35.476, 35.497, 0.021, 205919, -1, 35.497, 35.563, 0.066, 701,     0.087,
 2095, 0, 35.334, 35.334, 35.344, 0.01, 1, 35.344, 35.379, 0.034, 676268, -1, 35.379, 35.594, 0.215, 912,     0.260,
 2105, 0, 35.502, 35.502, 35.502, 0, 1, 35.502, 35.553, 0.051, 208058, -1, 35.553, 35.602, 0.049, 435,     0.100,
 2097, 0, 35.448, 35.448, 35.448, 0, 1, 35.448, 35.547, 0.099, 707138, -1, 35.547, 35.604, 0.057, 547,     0.156,
 2099, 0, 35.463, 35.463, 35.473, 0.01, 1, 35.473, 35.532, 0.059, 450904, -1, 35.532, 35.604, 0.072, 404,     0.141,
 2107, 0, 35.511, 35.511, 35.511, 0, 1, 35.511, 35.587, 0.076, 594621, -1, 35.587, 35.626, 0.039, 422,     0.115,
 2103, 0, 35.479, 35.479, 35.479, 0, 1, 35.479, 35.567, 0.088, 378291, -1, 35.567, 35.646, 0.079, 786,     0.167,
 2106, 0, 35.51, 35.51, 35.51, 0, 1, 35.51, 35.577, 0.067, 341835, -1, 35.577, 35.656, 0.079, 737,     0.146,
 2098, 0, 35.458, 35.458, 35.458, 0, 1, 35.458, 35.587, 0.13, 753026, -1, 35.587, 35.666, 0.079, 594,     0.209,
 2104, 0, 35.485, 35.485, 35.485, 0, 1, 35.485, 35.577, 0.092, 592576, -1, 35.577, 35.676, 0.099, 948,     0.191,
 2102, 0, 35.478, 35.478, 35.478, 0, 1, 35.478, 35.527, 0.049, 346186, -1, 35.527, 35.686, 0.159, 832,     0.208,
 2111, 0, 35.571, 35.571, 35.571, 0, 1, 35.571, 35.602, 0.032, 207731, -1, 35.602, 35.706, 0.104, 948,     0.136,
 2108, 0, 35.532, 35.532, 35.532, 0, 1, 35.532, 35.619, 0.087, 596397, -1, 35.619, 35.716, 0.098, 977,     0.185,
 2100, 0, 35.473, 35.473, 35.473, 0, 1, 35.473, 35.585, 0.111, 522993, -1, 35.585, 35.716, 0.132, 598,     0.243,
 2096, 0, 35.441, 35.441, 35.451, 0.01, 1, 35.451, 35.547, 0.096, 584948, -1, 35.547, 35.736, 0.189, 427,     0.295,
 2112, 0, 35.574, 35.574, 35.584, 0.01, 1, 35.584, 35.612, 0.028, 274508, -1, 35.612, 35.736, 0.124, 881,     0.162,
 2119, 0, 35.671, 35.671, 35.671, 0, 1, 35.671, 35.703, 0.033, 281298, -1, 35.703, 35.746, 0.043, 440,     0.076,
 2113, 0, 35.592, 35.592, 35.592, 0, 1, 35.592, 35.639, 0.047, 674637, -1, 35.639, 35.766, 0.128, 855,     0.175,
 2118, 0, 35.666, 35.666, 35.666, 0, 1, 35.666, 35.714, 0.048, 436805, -1, 35.714, 35.766, 0.052, 583,     0.100,
 2116, 0, 35.623, 35.623, 35.623, 0, 1, 35.623, 35.647, 0.024, 427986, -1, 35.647, 35.766, 0.119, 483,     0.143,
 2109, 0, 35.536, 35.536, 35.536, 0, 1, 35.536, 35.618, 0.082, 711453, -1, 35.618, 35.786, 0.168, 764,     0.250,
 2110, 0, 35.543, 35.543, 35.553, 0.01, 1, 35.553, 35.693, 0.14, 591758, -1, 35.693, 35.809, 0.116, 928,     0.266,
 2114, 0, 35.618, 35.618, 35.618, 0, 1, 35.618, 35.663, 0.045, 484318, -1, 35.663, 35.825, 0.162, 582,     0.207,
 2121, 0, 35.7, 35.7, 35.7, 0, 1, 35.7, 35.723, 0.023, 110430, -1, 35.723, 35.835, 0.112, 905,     0.135,
 2117, 0, 35.636, 35.636, 35.646, 0.01, 1, 35.646, 35.671, 0.025, 153548, -1, 35.671, 35.855, 0.184, 649,     0.219,
 2120, 0, 35.696, 35.696, 35.696, 0, 1, 35.696, 35.773, 0.077, 702772, -1, 35.773, 35.855, 0.082, 815,     0.159,
 2123, 0, 35.726, 35.726, 35.726, 0, 1, 35.726, 35.777, 0.051, 636065, -1, 35.777, 35.865, 0.088, 551,     0.139,
 2124, 0, 35.777, 35.777, 35.777, 0, 1, 35.777, 35.793, 0.016, 102591, -1, 35.793, 35.875, 0.082, 857,     0.098,
 2115, 0, 35.618, 35.618, 35.618, 0, 1, 35.618, 35.683, 0.065, 549982, -1, 35.683, 35.897, 0.214, 422,     0.279,
 2122, 0, 35.723, 35.723, 35.723, 0, 1, 35.723, 35.763, 0.04, 395365, -1, 35.763, 35.917, 0.155, 824,     0.195,
 2125, 0, 35.781, 35.781, 35.781, 0, 1, 35.781, 35.803, 0.022, 129557, -1, 35.803, 35.927, 0.124, 930,     0.147,
 2127, 0, 35.835, 35.835, 35.845, 0.01, 1, 35.845, 35.879, 0.034, 665087, -1, 35.879, 35.947, 0.069, 633,     0.112,
 2126, 0, 35.83, 35.83, 35.83, 0, 1, 35.83, 35.842, 0.012, 228061, -1, 35.842, 35.998, 0.157, 732,     0.169,
 2128, 0, 35.872, 35.872, 35.872, 0, 1, 35.872, 35.905, 0.032, 522176, -1, 35.905, 36.018, 0.113, 633,     0.146,
 2129, 0, 35.922, 35.922, 35.922, 0, 1, 35.922, 35.935, 0.013, 248605, -1, 35.935, 36.028, 0.094, 986,     0.106,
 2130, 0, 35.925, 35.925, 35.925, 0, 1, 35.925, 35.982, 0.058, 702847, -1, 35.982, 36.07, 0.088, 917,     0.145,
 2133, 0, 35.998, 35.998, 35.998, 0, 1, 35.998, 36.027, 0.029, 561313, -1, 36.027, 36.113, 0.086, 890,     0.115,
 2132, 0, 35.978, 35.978, 35.988, 0.01, 1, 35.988, 36.011, 0.023, 445206, -1, 36.011, 36.113, 0.102, 966,     0.135,
 2136, 0, 36.044, 36.044, 36.044, 0, 1, 36.044, 36.072, 0.028, 546473, -1, 36.072, 36.123, 0.051, 529,     0.079,
 2134, 0, 36.018, 36.018, 36.018, 0, 1, 36.018, 36.058, 0.04, 425303, -1, 36.058, 36.164, 0.106, 474,     0.146,
 2131, 0, 35.927, 35.927, 35.937, 0.01, 1, 35.937, 35.989, 0.052, 491233, -1, 35.989, 36.174, 0.186, 977,     0.247,
 2137, 0, 36.044, 36.044, 36.044, 0, 1, 36.044, 36.17, 0.126, 630547, -1, 36.17, 36.207, 0.036, 422,     0.162,
 2139, 0, 36.067, 36.067, 36.067, 0, 1, 36.067, 36.17, 0.103, 473716, -1, 36.17, 36.226, 0.056, 615,     0.159,
 2141, 0, 36.099, 36.099, 36.099, 0, 1, 36.099, 36.18, 0.08, 785462, -1, 36.18, 36.239, 0.059, 650,     0.140,
 2138, 0, 36.045, 36.045, 36.045, 0, 1, 36.045, 36.16, 0.115, 608577, -1, 36.16, 36.239, 0.079, 676,     0.194,
 2140, 0, 36.093, 36.093, 36.103, 0.01, 1, 36.103, 36.189, 0.086, 741796, -1, 36.189, 36.274, 0.086, 897,     0.181,
 2144, 0, 36.192, 36.192, 36.192, 0, 1, 36.192, 36.228, 0.036, 708369, -1, 36.228, 36.285, 0.058, 429,     0.094,
 2142, 0, 36.144, 36.144, 36.154, 0.01, 1, 36.154, 36.192, 0.038, 500299, -1, 36.192, 36.295, 0.103, 839,     0.151,
 2135, 0, 36.021, 36.021, 36.021, 0, 1, 36.021, 36.17, 0.149, 573430, -1, 36.17, 36.317, 0.147, 777,     0.296,
 2145, 0, 36.242, 36.242, 36.242, 0, 1, 36.242, 36.279, 0.037, 730641, -1, 36.279, 36.337, 0.058, 439,     0.095,
 2143, 0, 36.188, 36.188, 36.188, 0, 1, 36.188, 36.214, 0.026, 475312, -1, 36.214, 36.377, 0.163, 795,     0.189,
 2149, 0, 36.321, 36.321, 36.321, 0, 1, 36.321, 36.348, 0.027, 265272, -1, 36.348, 36.397, 0.049, 487,     0.076,
 2147, 0, 36.285, 36.285, 36.295, 0.01, 1, 36.295, 36.355, 0.06, 734656, -1, 36.355, 36.397, 0.042, 485,     0.112,
 2151, 0, 36.343, 36.343, 36.343, 0, 1, 36.343, 36.356, 0.013, 200644, -1, 36.356, 36.422, 0.066, 743,     0.079,
 2148, 0, 36.314, 36.314, 36.314, 0, 1, 36.314, 36.377, 0.063, 580092, -1, 36.377, 36.433, 0.056, 559,     0.119,
 2154, 0, 36.356, 36.356, 36.356, 0, 1, 36.356, 36.388, 0.032, 269718, -1, 36.388, 36.451, 0.063, 503,     0.095,
 2146, 0, 36.243, 36.243, 36.243, 0, 1, 36.243, 36.254, 0.011, 184706, -1, 36.254, 36.467, 0.213, 900,     0.224,
 2153, 0, 36.355, 36.355, 36.355, 0, 1, 36.355, 36.413, 0.058, 498796, -1, 36.413, 36.487, 0.074, 540,     0.132,
 2152, 0, 36.349, 36.349, 36.349, 0, 1, 36.349, 36.413, 0.063, 789971, -1, 36.413, 36.487, 0.074, 672,     0.138,
 2157, 0, 36.44, 36.44, 36.44, 0, 1, 36.44, 36.451, 0.011, 219268, -1, 36.451, 36.507, 0.056, 411,     0.067,
 2155, 0, 36.367, 36.367, 36.377, 0.01, 1, 36.377, 36.402, 0.025, 498801, -1, 36.402, 36.507, 0.105, 933,     0.140,
 2150, 0, 36.321, 36.321, 36.321, 0, 1, 36.321, 36.368, 0.047, 537456, -1, 36.368, 36.537, 0.169, 675,     0.216,
 2156, 0, 36.377, 36.377, 36.377, 0, 1, 36.377, 36.413, 0.035, 333978, -1, 36.413, 36.633, 0.22, 952,     0.255,
 2160, 0, 36.545, 36.545, 36.545, 0, 1, 36.545, 36.6, 0.055, 464047, -1, 36.6, 36.646, 0.047, 448,     0.102,
 2161, 0, 36.561, 36.561, 36.566, 0.005, 1, 36.566, 36.58, 0.014, 137715, -1, 36.58, 36.666, 0.086, 881,     0.106,
 2162, 0, 36.566, 36.566, 36.566, 0, 1, 36.566, 36.59, 0.024, 202975, -1, 36.59, 36.686, 0.096, 917,     0.120,
 2163, 0, 36.6, 36.6, 36.6, 0, 1, 36.6, 36.61, 0.011, 153801, -1, 36.61, 36.706, 0.096, 885,     0.107,
 2159, 0, 36.529, 36.529, 36.529, 0, 1, 36.529, 36.6, 0.072, 787755, -1, 36.6, 36.716, 0.116, 638,     0.188,
 2158, 0, 36.517, 36.517, 36.527, 0.01, 1, 36.527, 36.59, 0.063, 756778, -1, 36.59, 36.716, 0.126, 765,     0.199,
 2164, 0, 36.646, 36.646, 36.656, 0.01, 1, 36.656, 36.669, 0.013, 255913, -1, 36.669, 36.726, 0.057, 537,     0.080,
 2165, 0, 36.671, 36.671, 36.671, 0, 1, 36.671, 36.682, 0.011, 207549, -1, 36.682, 36.774, 0.092, 479,     0.103,
 2166, 0, 36.672, 36.672, 36.672, 0, 1, 36.672, 36.711, 0.039, 482148, -1, 36.711, 36.774, 0.063, 675,     0.102,
 2169, 0, 36.689, 36.689, 36.689, 0, 1, 36.689, 36.73, 0.041, 403821, -1, 36.73, 36.798, 0.068, 637,     0.109,
 2167, 0, 36.676, 36.676, 36.676, 0, 1, 36.676, 36.707, 0.031, 573164, -1, 36.707, 36.808, 0.101, 911,     0.132,
 2168, 0, 36.682, 36.682, 36.682, 0, 1, 36.682, 36.74, 0.058, 533438, -1, 36.74, 36.818, 0.078, 774,     0.136,
 2171, 0, 36.73, 36.73, 36.73, 0, 1, 36.73, 36.75, 0.02, 191728, -1, 36.75, 36.818, 0.068, 660,     0.088,
 2170, 0, 36.711, 36.711, 36.711, 0, 1, 36.711, 36.763, 0.052, 736419, -1, 36.763, 36.828, 0.065, 583,     0.117,
 2172, 0, 36.765, 36.765, 36.765, 0, 1, 36.765, 36.79, 0.025, 479886, -1, 36.79, 36.868, 0.078, 471,     0.103,
 2175, 0, 36.81, 36.81, 36.81, 0, 1, 36.81, 36.84, 0.03, 247776, -1, 36.84, 36.913, 0.073, 751,     0.103,
 2173, 0, 36.78, 36.78, 36.78, 0, 1, 36.78, 36.824, 0.044, 551831, -1, 36.824, 36.927, 0.103, 953,     0.147,
 2176, 0, 36.824, 36.824, 36.824, 0, 1, 36.824, 36.859, 0.035, 347740, -1, 36.859, 36.937, 0.079, 744,     0.114,
 2179, 0, 36.867, 36.867, 36.867, 0, 1, 36.867, 36.937, 0.07, 700561, -1, 36.937, 36.986, 0.049, 486,     0.119,
 2180, 0, 36.889, 36.889, 36.899, 0.01, 1, 36.899, 36.937, 0.038, 744949, -1, 36.937, 37, 0.063, 730,     0.112,
 2177, 0, 36.848, 36.848, 36.858, 0.01, 1, 36.858, 36.917, 0.059, 585369, -1, 36.917, 37.011, 0.094, 955,     0.163,
 2183, 0, 36.978, 36.978, 36.978, 0, 1, 36.978, 36.993, 0.015, 288315, -1, 36.993, 37.031, 0.038, 402,     0.053,
 2174, 0, 36.788, 36.788, 36.798, 0.01, 1, 36.798, 36.876, 0.078, 731840, -1, 36.876, 37.031, 0.155, 890,     0.243,
 2181, 0, 36.947, 36.947, 36.947, 0, 1, 36.947, 36.97, 0.023, 460379, -1, 36.97, 37.068, 0.098, 590,     0.121,
 2185, 0, 37.007, 37.007, 37.007, 0, 1, 37.007, 37.02, 0.013, 191011, -1, 37.02, 37.078, 0.058, 569,     0.071,
